2012-06-01 11:17:00,107.0
2012-06-01 11:18:00,108.0
2012-06-01 11:19:00,109.0
2012-06-01 11:20:00,110.0
2012-06-01 11:21:00,111.0
2012-06-01 11:22:00,112.0
2012-06-01 11:23:00,113.0
2012-06-01 11:24:00,114.0
2012-06-01 11:25:00,115.0
2012-06-01 11:26:00,116.0
2012-06-01 11:27:00,117.0
2012-06-01 11:28:00,118.0
2012-06-01 11:29:00,119.0
2012-06-01 11:30:00,120.0
2012-06-01 11:31:00,121.0
2012-06-01 11:32:00,122.0
2012-06-01 11:33:00,123.0
2012-06-01 11:34:00,124.0
2012-06-01 11:35:00,125.0
2012-06-01 11:36:00,126.0
2012-06-01 11:37:00,127.0
2012-06-01 11:38:00,128.0
2012-06-01 11:39:00,129.0
2012-06-01 11:40:00,130.0
2012-06-01 11:41:00,131.0
2012-06-01 11:42:00,132.0
2012-06-01 11:43:00,133.0
2012-06-01 11:44:00,134.0
2012-06-01 11:45:00,135.0
2012-06-01 11:46:00,136.0
2012-06-01 11:47:00,137.0
2012-06-01 11:48:00,138.0
2012-06-01 11:49:00,139.0
2012-06-01 11:50:00,140.0
2012-06-01 11:51:00,141.0
2012-06-01 11:52:00,142.0
2012-06-01 11:53:00,143.0
2012-06-01 11:54:00,144.0
2012-06-01 11:55:00,145.0
2012-06-01 11:56:00,146.0
2012-06-01 11:57:00,147.0
2012-06-01 11:58:00,148.0
2012-06-01 11:59:00,149.0
2012-06-01 12:00:00,150.0
2012-06-01 12:01:00,151.0
2012-06-01 12:02:00,152.0
2012-06-01 12:03:00,153.0
2012-06-01 12:04:00,154.0
2012-06-01 12:05:00,155.0
2012-06-01 12:06:00,156.0
2012-06-01 12:07:00,157.0
2012-06-01 12:08:00,158.0
2012-06-01 12:09:00,159.0
2012-06-01 12:10:00,160.0
2012-06-01 12:11:00,161.0
2012-06-01 12:12:00,162.0
2012-06-01 12:13:00,163.0
2012-06-01 12:14:00,164.0
2012-06-01 12:15:00,165.0
2012-06-01 12:16:00,166.0
2012-06-01 12:17:00,167.0
2012-06-01 12:18:00,168.0
2012-06-01 12:19:00,169.0
2012-06-01 12:20:00,170.0
2012-06-01 12:21:00,171.0
2012-06-01 12:22:00,172.0
2012-06-01 12:23:00,173.0
2012-06-01 12:24:00,174.0
2012-06-01 12:25:00,175.0
2012-06-01 12:26:00,176.0
2012-06-01 12:27:00,177.0
2012-06-01 12:28:00,178.0
2012-06-01 12:29:00,179.0
2012-06-01 12:30:00,180.0
2012-06-01 12:31:00,181.0
2012-06-01 12:32:00,182.0
2012-06-01 12:33:00,183.0
2012-06-01 12:34:00,184.0
2012-06-01 12:35:00,185.0
2012-06-01 12:36:00,186.0
2012-06-01 12:37:00,187.0
2012-06-01 12:38:00,188.0
2012-06-01 12:39:00,189.0
2012-06-01 12:40:00,190.0
2012-06-01 12:41:00,191.0
2012-06-01 12:42:00,192.0
2012-06-01 12:43:00,193.0
2012-06-01 12:44:00,194.0
2012-06-01 12:45:00,195.0
2012-06-01 12:46:00,196.0
2012-06-01 12:47:00,197.0
2012-06-01 12:48:00,198.0
2012-06-01 12:49:00,199.0
2012-06-01 12:50:00,200.0
2012-06-01 12:51:00,201.0
2012-06-01 12:52:00,202.0
2012-06-01 12:53:00,203.0
2012-06-01 12:54:00,204.0
2012-06-01 12:55:00,205.0
2012-06-01 12:56:00,206.0
2012-06-01 12:57:00,207.0
2012-06-01 12:58:00,208.0
2012-06-01 12:59:00,209.0
2012-06-01 13:00:00,210.0
2012-06-01 13:01:00,211.0
2012-06-01 13:02:00,212.0
2012-06-01 13:03:00,213.0
2012-06-01 13:04:00,214.0
2012-06-01 13:05:00,215.0
2012-06-01 13:06:00,216.0
2012-06-01 13:07:00,217.0
2012-06-01 13:08:00,218.0
2012-06-01 13:09:00,219.0
2012-06-01 13:10:00,220.0
2012-06-01 13:11:00,221.0
2012-06-01 13:12:00,222.0
2012-06-01 13:13:00,223.0
2012-06-01 13:14:00,224.0
2012-06-01 13:15:00,225.0
2012-06-01 13:16:00,226.0
2012-06-01 13:17:00,227.0
2012-06-01 13:18:00,228.0
2012-06-01 13:19:00,229.0
2012-06-01 13:20:00,230.0
2012-06-01 13:21:00,231.0
2012-06-01 13:22:00,232.0
2012-06-01 13:23:00,233.0
2012-06-01 13:24:00,234.0
2012-06-01 13:25:00,235.0
2012-06-01 13:26:00,236.0
2012-06-01 13:27:00,237.0
2012-06-01 13:28:00,238.0
2012-06-01 13:29:00,239.0
2012-06-01 13:30:00,240.0
2012-06-01 13:31:00,241.0
2012-06-01 13:32:00,242.0
2012-06-01 13:33:00,243.0
2012-06-01 13:34:00,244.0
2012-06-01 13:35:00,245.0
2012-06-01 13:36:00,246.0
2012-06-01 13:37:00,247.0
2012-06-01 13:38:00,248.0
2012-06-01 13:39:00,249.0
2012-06-01 13:40:00,250.0
2012-06-01 13:41:00,251.0
2012-06-01 13:42:00,252.0
2012-06-01 13:43:00,253.0
2012-06-01 13:44:00,254.0
2012-06-01 13:45:00,255.0
2012-06-01 13:46:00,256.0
2012-06-01 13:47:00,257.0
2012-06-01 13:48:00,258.0
2012-06-01 13:49:00,259.0
2012-06-01 13:50:00,260.0
2012-06-01 13:51:00,261.0
2012-06-01 13:52:00,262.0
2012-06-01 13:53:00,263.0
2012-06-01 13:54:00,264.0
2012-06-01 13:55:00,265.0
2012-06-01 13:56:00,266.0
2012-06-01 13:57:00,267.0
2012-06-01 13:58:00,268.0
2012-06-01 13:59:00,269.0
2012-06-01 14:00:00,270.0
2012-06-01 14:01:00,271.0
2012-06-01 14:02:00,272.0
2012-06-01 14:03:00,273.0
2012-06-01 14:04:00,274.0
2012-06-01 14:05:00,275.0
2012-06-01 14:06:00,276.0
2012-06-01 14:07:00,277.0
2012-06-01 14:08:00,278.0
2012-06-01 14:09:00,279.0
2012-06-01 14:10:00,280.0
2012-06-01 14:11:00,281.0
2012-06-01 14:12:00,282.0
2012-06-01 14:13:00,283.0
2012-06-01 14:14:00,284.0
2012-06-01 14:15:00,285.0
2012-06-01 14:16:00,286.0
2012-06-01 14:17:00,287.0
2012-06-01 14:18:00,288.0
2012-06-01 14:19:00,289.0
2012-06-01 14:20:00,290.0
2012-06-01 14:21:00,291.0
2012-06-01 14:22:00,292.0
2012-06-01 14:23:00,293.0
2012-06-01 14:24:00,294.0
2012-06-01 14:25:00,295.0
2012-06-01 14:26:00,296.0
2012-06-01 14:27:00,297.0
2012-06-01 14:28:00,298.0
2012-06-01 14:29:00,299.0
2012-06-01 14:30:00,300.0
2012-06-01 14:31:00,301.0
2012-06-01 14:32:00,302.0
2012-06-01 14:33:00,303.0
2012-06-01 14:34:00,304.0
2012-06-01 14:35:00,305.0
2012-06-01 14:36:00,306.0
2012-06-01 14:37:00,307.0
2012-06-01 14:38:00,308.0
2012-06-01 14:39:00,309.0
2012-06-01 14:40:00,310.0
2012-06-01 14:41:00,311.0
2012-06-01 14:42:00,312.0
2012-06-01 14:43:00,313.0
2012-06-01 14:44:00,314.0
2012-06-01 14:45:00,315.0
2012-06-01 14:46:00,316.0
2012-06-01 14:47:00,317.0
2012-06-01 14:48:00,318.0
2012-06-01 14:49:00,319.0
2012-06-01 14:50:00,320.0
2012-06-01 14:51:00,321.0
2012-06-01 14:52:00,322.0
2012-06-01 14:53:00,323.0
2012-06-01 14:54:00,324.0
2012-06-01 14:55:00,325.0
2012-06-01 14:56:00,326.0
2012-06-01 14:57:00,327.0
2012-06-01 14:58:00,328.0
2012-06-01 14:59:00,329.0
2012-06-01 15:00:00,330.0
2012-06-01 15:01:00,331.0
2012-06-01 15:02:00,332.0
2012-06-01 15:03:00,333.0
2012-06-01 15:04:00,334.0
2012-06-01 15:05:00,335.0
2012-06-01 15:06:00,336.0
2012-06-01 15:07:00,337.0
2012-06-01 15:08:00,338.0
2012-06-01 15:09:00,339.0
2012-06-01 15:10:00,340.0
2012-06-01 15:11:00,341.0
2012-06-01 15:12:00,342.0
2012-06-01 15:13:00,343.0
2012-06-01 15:14:00,344.0
2012-06-01 15:15:00,345.0
2012-06-01 15:16:00,346.0
2012-06-01 15:17:00,347.0
2012-06-01 15:18:00,348.0
2012-06-01 15:19:00,349.0
2012-06-01 15:20:00,350.0
2012-06-01 15:21:00,351.0
2012-06-01 15:22:00,352.0
2012-06-01 15:23:00,353.0
2012-06-01 15:24:00,354.0
2012-06-01 15:25:00,355.0
2012-06-01 15:26:00,356.0
2012-06-01 15:27:00,357.0
2012-06-01 15:28:00,358.0
2012-06-01 15:29:00,359.0
2012-06-01 15:30:00,360.0
2012-06-01 15:31:00,361.0
2012-06-01 15:32:00,362.0
2012-06-01 15:33:00,363.0
2012-06-01 15:34:00,364.0
2012-06-01 15:35:00,365.0
2012-06-01 15:36:00,366.0
2012-06-01 15:37:00,367.0
2012-06-01 15:38:00,368.0
2012-06-01 15:39:00,369.0
2012-06-01 15:40:00,370.0
2012-06-01 15:41:00,371.0
2012-06-01 15:42:00,372.0
2012-06-01 15:43:00,373.0
2012-06-01 15:44:00,374.0
2012-06-01 15:45:00,375.0
2012-06-01 15:46:00,376.0
2012-06-01 15:47:00,377.0
2012-06-01 15:48:00,378.0
2012-06-01 15:49:00,379.0
2012-06-01 15:50:00,380.0
2012-06-01 15:51:00,381.0
2012-06-01 15:52:00,382.0
2012-06-01 15:53:00,383.0
2012-06-01 15:54:00,384.0
2012-06-01 15:55:00,385.0
2012-06-01 15:56:00,386.0
2012-06-01 15:57:00,387.0
2012-06-01 15:58:00,388.0
2012-06-01 15:59:00,389.0
2012-06-04 09:30:00,390.0
2012-06-04 09:31:00,391.0
2012-06-04 09:32:00,392.0
2012-06-04 09:33:00,393.0
2012-06-04 09:34:00,394.0
2012-06-04 09:35:00,395.0
2012-06-04 09:36:00,396.0
2012-06-04 09:37:00,397.0
2012-06-04 09:38:00,398.0
2012-06-04 09:39:00,399.0
2012-06-04 09:40:00,400.0
2012-06-04 09:41:00,401.0
2012-06-04 09:42:00,402.0
2012-06-04 09:43:00,403.0
2012-06-04 09:44:00,404.0
2012-06-04 09:45:00,405.0
2012-06-04 09:46:00,406.0
2012-06-04 09:47:00,407.0
2012-06-04 09:48:00,408.0
2012-06-04 09:49:00,409.0
2012-06-04 09:50:00,410.0
2012-06-04 09:51:00,411.0
2012-06-04 09:52:00,412.0
2012-06-04 09:53:00,413.0
2012-06-04 09:54:00,414.0
2012-06-04 09:55:00,415.0
2012-06-04 09:56:00,416.0
2012-06-04 09:57:00,417.0
2012-06-04 09:58:00,418.0
2012-06-04 09:59:00,419.0
2012-06-04 10:00:00,420.0
2012-06-04 10:01:00,421.0
2012-06-04 10:02:00,422.0
2012-06-04 10:03:00,423.0
2012-06-04 10:04:00,424.0
2012-06-04 10:05:00,425.0
2012-06-04 10:06:00,426.0
2012-06-04 10:07:00,427.0
2012-06-04 10:08:00,428.0
2012-06-04 10:09:00,429.0
2012-06-04 10:10:00,430.0
2012-06-04 10:11:00,431.0
2012-06-04 10:12:00,432.0
2012-06-04 10:13:00,433.0
2012-06-04 10:14:00,434.0
2012-06-04 10:15:00,435.0
2012-06-04 10:16:00,436.0
2012-06-04 10:17:00,437.0
2012-06-04 10:18:00,438.0
2012-06-04 10:19:00,439.0
2012-06-04 10:20:00,440.0
2012-06-04 10:21:00,441.0
2012-06-04 10:22:00,442.0
2012-06-04 10:23:00,443.0
2012-06-04 10:24:00,444.0
2012-06-04 10:25:00,445.0
2012-06-04 10:26:00,446.0
2012-06-04 10:27:00,447.0
2012-06-04 10:28:00,448.0
2012-06-04 10:29:00,449.0
2012-06-04 10:30:00,450.0
2012-06-04 10:31:00,451.0
2012-06-04 10:32:00,452.0
2012-06-04 10:33:00,453.0
2012-06-04 10:34:00,454.0
2012-06-04 10:35:00,455.0
2012-06-04 10:36:00,456.0
2012-06-04 10:37:00,457.0
2012-06-04 10:38:00,458.0
2012-06-04 10:39:00,459.0
2012-06-04 10:40:00,460.0
2012-06-04 10:41:00,461.0
2012-06-04 10:42:00,462.0
2012-06-04 10:43:00,463.0
2012-06-04 10:44:00,464.0
2012-06-04 10:45:00,465.0
2012-06-04 10:46:00,466.0
2012-06-04 10:47:00,467.0
2012-06-04 10:48:00,468.0
2012-06-04 10:49:00,469.0
2012-06-04 10:50:00,470.0
2012-06-04 10:51:00,471.0
2012-06-04 10:52:00,472.0
2012-06-04 10:53:00,473.0
2012-06-04 10:54:00,474.0
2012-06-04 10:55:00,475.0
2012-06-04 10:56:00,476.0
2012-06-04 10:57:00,477.0
2012-06-04 10:58:00,478.0
2012-06-04 10:59:00,479.0
2012-06-04 11:00:00,480.0
2012-06-04 11:01:00,481.0
2012-06-04 11:02:00,482.0
2012-06-04 11:03:00,483.0
2012-06-04 11:04:00,484.0
2012-06-04 11:05:00,485.0
2012-06-04 11:06:00,486.0
2012-06-04 11:07:00,487.0
2012-06-04 11:08:00,488.0
2012-06-04 11:09:00,489.0
2012-06-04 11:10:00,490.0
2012-06-04 11:11:00,491.0
2012-06-04 11:12:00,492.0
2012-06-04 11:13:00,493.0
2012-06-04 11:14:00,494.0
2012-06-04 11:15:00,495.0
2012-06-04 11:16:00,496.0
2012-06-04 11:17:00,497.0
2012-06-04 11:18:00,498.0
2012-06-04 11:19:00,499.0
2012-06-04 11:20:00,500.0
2012-06-04 11:21:00,501.0
2012-06-04 11:22:00,502.0
2012-06-04 11:23:00,503.0
2012-06-04 11:24:00,504.0
2012-06-04 11:25:00,505.0
2012-06-04 11:26:00,506.0
2012-06-04 11:27:00,507.0
2012-06-04 11:28:00,508.0
2012-06-04 11:29:00,509.0
2012-06-04 11:30:00,510.0
2012-06-04 11:31:00,511.0
2012-06-04 11:32:00,512.0
2012-06-04 11:33:00,513.0
2012-06-04 11:34:00,514.0
2012-06-04 11:35:00,515.0
2012-06-04 11:36:00,516.0
2012-06-04 11:37:00,517.0
2012-06-04 11:38:00,518.0
2012-06-04 11:39:00,519.0
2012-06-04 11:40:00,520.0
2012-06-04 11:41:00,521.0
2012-06-04 11:42:00,522.0
2012-06-04 11:43:00,523.0
2012-06-04 11:44:00,524.0
2012-06-04 11:45:00,525.0
2012-06-04 11:46:00,526.0
2012-06-04 11:47:00,527.0
2012-06-04 11:48:00,528.0
2012-06-04 11:49:00,529.0
2012-06-04 11:50:00,530.0
2012-06-04 11:51:00,531.0
2012-06-04 11:52:00,532.0
2012-06-04 11:53:00,533.0
2012-06-04 11:54:00,534.0
2012-06-04 11:55:00,535.0
2012-06-04 11:56:00,536.0
2012-06-04 11:57:00,537.0
2012-06-04 11:58:00,538.0
2012-06-04 11:59:00,539.0
2012-06-04 12:00:00,540.0
2012-06-04 12:01:00,541.0
2012-06-04 12:02:00,542.0
2012-06-04 12:03:00,543.0
2012-06-04 12:04:00,544.0
2012-06-04 12:05:00,545.0
2012-06-04 12:06:00,546.0
2012-06-04 12:07:00,547.0
2012-06-04 12:08:00,548.0
2012-06-04 12:09:00,549.0
2012-06-04 12:10:00,550.0
2012-06-04 12:11:00,551.0
2012-06-04 12:12:00,552.0
2012-06-04 12:13:00,553.0
2012-06-04 12:14:00,554.0
2012-06-04 12:15:00,555.0
2012-06-04 12:16:00,556.0
2012-06-04 12:17:00,557.0
2012-06-04 12:18:00,558.0
2012-06-04 12:19:00,559.0
2012-06-04 12:20:00,560.0
2012-06-04 12:21:00,561.0
2012-06-04 12:22:00,562.0
2012-06-04 12:23:00,563.0
2012-06-04 12:24:00,564.0
2012-06-04 12:25:00,565.0
2012-06-04 12:26:00,566.0
2012-06-04 12:27:00,567.0
2012-06-04 12:28:00,568.0
2012-06-04 12:29:00,569.0
2012-06-04 12:30:00,570.0
2012-06-04 12:31:00,571.0
2012-06-04 12:32:00,572.0
2012-06-04 12:33:00,573.0
2012-06-04 12:34:00,574.0
2012-06-04 12:35:00,575.0
2012-06-04 12:36:00,576.0
2012-06-04 12:37:00,577.0
2012-06-04 12:38:00,578.0
2012-06-04 12:39:00,579.0
2012-06-04 12:40:00,580.0
2012-06-04 12:41:00,581.0
2012-06-04 12:42:00,582.0
2012-06-04 12:43:00,583.0
2012-06-04 12:44:00,584.0
2012-06-04 12:45:00,585.0
2012-06-04 12:46:00,586.0
2012-06-04 12:47:00,587.0
2012-06-04 12:48:00,588.0
2012-06-04 12:49:00,589.0
2012-06-04 12:50:00,590.0
2012-06-04 12:51:00,591.0
2012-06-04 12:52:00,592.0
2012-06-04 12:53:00,593.0
2012-06-04 12:54:00,594.0
2012-06-04 12:55:00,595.0
2012-06-04 12:56:00,596.0
2012-06-04 12:57:00,597.0
2012-06-04 12:58:00,598.0
2012-06-04 12:59:00,599.0
2012-06-04 13:00:00,600.0
2012-06-04 13:01:00,601.0
2012-06-04 13:02:00,602.0
2012-06-04 13:03:00,603.0
2012-06-04 13:04:00,604.0
2012-06-04 13:05:00,605.0
2012-06-04 13:06:00,606.0
2012-06-04 13:07:00,607.0
2012-06-04 13:08:00,608.0
2012-06-04 13:09:00,609.0
2012-06-04 13:10:00,610.0
2012-06-04 13:11:00,611.0
2012-06-04 13:12:00,612.0
2012-06-04 13:13:00,613.0
2012-06-04 13:14:00,614.0
2012-06-04 13:15:00,615.0
2012-06-04 13:16:00,616.0
2012-06-04 13:17:00,617.0
2012-06-04 13:18:00,618.0
2012-06-04 13:19:00,619.0
2012-06-04 13:20:00,620.0
2012-06-04 13:21:00,621.0
2012-06-04 13:22:00,622.0
2012-06-04 13:23:00,623.0
2012-06-04 13:24:00,624.0
2012-06-04 13:25:00,625.0
2012-06-04 13:26:00,626.0
2012-06-04 13:27:00,627.0
2012-06-04 13:28:00,628.0
2012-06-04 13:29:00,629.0
2012-06-04 13:30:00,630.0
2012-06-04 13:31:00,631.0
2012-06-04 13:32:00,632.0
2012-06-04 13:33:00,633.0
2012-06-04 13:34:00,634.0
2012-06-04 13:35:00,635.0
2012-06-04 13:36:00,636.0
2012-06-04 13:37:00,637.0
2012-06-04 13:38:00,638.0
2012-06-04 13:39:00,639.0
2012-06-04 13:40:00,640.0
2012-06-04 13:41:00,641.0
2012-06-04 13:42:00,642.0
2012-06-04 13:43:00,643.0
2012-06-04 13:44:00,644.0
2012-06-04 13:45:00,645.0
2012-06-04 13:46:00,646.0
2012-06-04 13:47:00,647.0
2012-06-04 13:48:00,648.0
2012-06-04 13:49:00,649.0
2012-06-04 13:50:00,650.0
2012-06-04 13:51:00,651.0
2012-06-04 13:52:00,652.0
2012-06-04 13:53:00,653.0
2012-06-04 13:54:00,654.0
2012-06-04 13:55:00,655.0
2012-06-04 13:56:00,656.0
2012-06-04 13:57:00,657.0
2012-06-04 13:58:00,658.0
2012-06-04 13:59:00,659.0
2012-06-04 14:00:00,660.0
2012-06-04 14:01:00,661.0
2012-06-04 14:02:00,662.0
2012-06-04 14:03:00,663.0
2012-06-04 14:04:00,664.0
2012-06-04 14:05:00,665.0
2012-06-04 14:06:00,666.0
2012-06-04 14:07:00,667.0
2012-06-04 14:08:00,668.0
2012-06-04 14:09:00,669.0
2012-06-04 14:10:00,670.0
2012-06-04 14:11:00,671.0
2012-06-04 14:12:00,672.0
2012-06-04 14:13:00,673.0
2012-06-04 14:14:00,674.0
2012-06-04 14:15:00,675.0
2012-06-04 14:16:00,676.0
2012-06-04 14:17:00,677.0
2012-06-04 14:18:00,678.0
2012-06-04 14:19:00,679.0
2012-06-04 14:20:00,680.0
2012-06-04 14:21:00,681.0
2012-06-04 14:22:00,682.0
2012-06-04 14:23:00,683.0
2012-06-04 14:24:00,684.0
2012-06-04 14:25:00,685.0
2012-06-04 14:26:00,686.0
2012-06-04 14:27:00,687.0
2012-06-04 14:28:00,688.0
2012-06-04 14:29:00,689.0
2012-06-04 14:30:00,690.0
2012-06-04 14:31:00,691.0
2012-06-04 14:32:00,692.0
2012-06-04 14:33:00,693.0
2012-06-04 14:34:00,694.0
2012-06-04 14:35:00,695.0
2012-06-04 14:36:00,696.0
2012-06-04 14:37:00,697.0
2012-06-04 14:38:00,698.0
2012-06-04 14:39:00,699.0
2012-06-04 14:40:00,700.0
2012-06-04 14:41:00,701.0
2012-06-04 14:42:00,702.0
2012-06-04 14:43:00,703.0
2012-06-04 14:44:00,704.0
2012-06-04 14:45:00,705.0
2012-06-04 14:46:00,706.0
2012-06-04 14:47:00,707.0
2012-06-04 14:48:00,708.0
2012-06-04 14:49:00,709.0
2012-06-04 14:50:00,710.0
2012-06-04 14:51:00,711.0
2012-06-04 14:52:00,712.0
2012-06-04 14:53:00,713.0
2012-06-04 14:54:00,714.0
2012-06-04 14:55:00,715.0
2012-06-04 14:56:00,716.0
2012-06-04 14:57:00,717.0
2012-06-04 14:58:00,718.0
2012-06-04 14:59:00,719.0
2012-06-04 15:00:00,720.0
2012-06-04 15:01:00,721.0
2012-06-04 15:02:00,722.0
2012-06-04 15:03:00,723.0
2012-06-04 15:04:00,724.0
2012-06-04 15:05:00,725.0
2012-06-04 15:06:00,726.0
2012-06-04 15:07:00,727.0
2012-06-04 15:08:00,728.0
2012-06-04 15:09:00,729.0
2012-06-04 15:10:00,730.0
2012-06-04 15:11:00,731.0
2012-06-04 15:12:00,732.0
2012-06-04 15:13:00,733.0
2012-06-04 15:14:00,734.0
2012-06-04 15:15:00,735.0
2012-06-04 15:16:00,736.0
2012-06-04 15:17:00,737.0
2012-06-04 15:18:00,738.0
2012-06-04 15:19:00,739.0
2012-06-04 15:20:00,740.0
2012-06-04 15:21:00,741.0
2012-06-04 15:22:00,742.0
2012-06-04 15:23:00,743.0
2012-06-04 15:24:00,744.0
2012-06-04 15:25:00,745.0
2012-06-04 15:26:00,746.0
2012-06-04 15:27:00,747.0
2012-06-04 15:28:00,748.0
2012-06-04 15:29:00,749.0
2012-06-04 15:30:00,750.0
2012-06-04 15:31:00,751.0
2012-06-04 15:32:00,752.0
2012-06-04 15:33:00,753.0
2012-06-04 15:34:00,754.0
2012-06-04 15:35:00,755.0
2012-06-04 15:36:00,756.0
2012-06-04 15:37:00,757.0
2012-06-04 15:38:00,758.0
2012-06-04 15:39:00,759.0
2012-06-04 15:40:00,760.0
2012-06-04 15:41:00,761.0
2012-06-04 15:42:00,762.0
2012-06-04 15:43:00,763.0
2012-06-04 15:44:00,764.0
2012-06-04 15:45:00,765.0
2012-06-04 15:46:00,766.0
2012-06-04 15:47:00,767.0
2012-06-04 15:48:00,768.0
2012-06-04 15:49:00,769.0
2012-06-04 15:50:00,770.0
2012-06-04 15:51:00,771.0
2012-06-04 15:52:00,772.0
2012-06-04 15:53:00,773.0
2012-06-04 15:54:00,774.0
2012-06-04 15:55:00,775.0
2012-06-04 15:56:00,776.0
2012-06-04 15:57:00,777.0
2012-06-04 15:58:00,778.0
2012-06-04 15:59:00,779.0
2012-06-05 09:30:00,780.0
2012-06-05 09:31:00,781.0
2012-06-05 09:32:00,782.0
2012-06-05 09:33:00,783.0
2012-06-05 09:34:00,784.0
2012-06-05 09:35:00,785.0
2012-06-05 09:36:00,786.0
2012-06-05 09:37:00,787.0
2012-06-05 09:38:00,788.0
2012-06-05 09:39:00,789.0
2012-06-05 09:40:00,790.0
2012-06-05 09:41:00,791.0
2012-06-05 09:42:00,792.0
2012-06-05 09:43:00,793.0
2012-06-05 09:44:00,794.0
2012-06-05 09:45:00,795.0
2012-06-05 09:46:00,796.0
2012-06-05 09:47:00,797.0
2012-06-05 09:48:00,798.0
2012-06-05 09:49:00,799.0
2012-06-05 09:50:00,800.0
2012-06-05 09:51:00,801.0
2012-06-05 09:52:00,802.0
2012-06-05 09:53:00,803.0
2012-06-05 09:54:00,804.0
2012-06-05 09:55:00,805.0
2012-06-05 09:56:00,806.0
2012-06-05 09:57:00,807.0
2012-06-05 09:58:00,808.0
2012-06-05 09:59:00,809.0
2012-06-05 10:00:00,810.0
2012-06-05 10:01:00,811.0
2012-06-05 10:02:00,812.0
2012-06-05 10:03:00,813.0
2012-06-05 10:04:00,814.0
2012-06-05 10:05:00,815.0
2012-06-05 10:06:00,816.0
2012-06-05 10:07:00,817.0
2012-06-05 10:08:00,818.0
2012-06-05 10:09:00,819.0
2012-06-05 10:10:00,820.0
2012-06-05 10:11:00,821.0
2012-06-05 10:12:00,822.0
